1962.09.22|22-Sep-1962|MEXICO|Veracruz|Villa del Mar Beach, Veracruz|Swimming|M|20|Left arm severely bitten, surgically amputated||19,18|-96,12|D
1962.09.30|30-Sep-1962|BRITISH WEST INDIES|Grand Turk Island|Long Cay|Spearfishing|M|24|Left thigh & hand & speargun bitten|1.9 m to 2.1 m [6.5' to 7'] blacktip shark, C. maculipinnis|||D
1962.10.06|06-Oct-1962|USA|California|2 miles off Santa Catalina Island|Overcome by CO fumes, fell overboard from 36' fishing cruiser & prop slashed arm|F|43|Drowned due to CO2 poisoning - Post Mortem Scavaging|Blue shark bites present |33,39|-118,42|Q
1962.10.14|14-Oct-1962|AUSTRALIA|South Australia|Port Phillip Bay|Adrift after wave swamped engine|M||No injury to occupant, shark "nibbled" at boat|Grey nurse shark|-38,17|144,87|B
1962.10.15|15-Oct-1962|ADMIRALTY ISLANDS|Manus Island|Sisi  (west coast of island)||M|26|Facial lacerations||-2,09|146,88|D
1962.10.25|25-Oct-1962|MEXICO|Veracruz|Villa del Mar Beach, Veracruz|Wading|M|32|FATAL, both legs bitten  |2.7 m [9'] shark|19,18|-96,12|D
1962.10.28|28-Oct-1962|SOUTH AFRICA|KZN|Paradise Reef|Spearfishing|M|30|Arm lacerated (minor injury)||||D
1962.11.10|10-Nov-1962|AUSTRALIA|New South Wales|Off Kisma|Fishing|||No injury to occupants. Shark rammed boat as they were pulling in a flathead|3 m [10'] blue whaler|-31,25|146,92|B
1962.11.11|11-Nov-1962|USA|California|Farallon Islands|Spearfishing / Scuba diving (at surface)|M|24|Arm, hand, buttock, leg and thigh bitten|4.3 m to 4.9 [14' to 16'] m white shark|37,7|-123,01|D
1962.11.25|25-Nov-1962|AUSTRALIA|Queensland|Townsville||M||Skeletonized, except for head & feet. Possible drowning / scavenging||-19,26|146,82|Q
1962.11.29|29-Nov-1962|AUSTRALIA|New South Wales|Sydney|Spearfishing, Scuba diving|M|26|No injury, shark bit spear & dragged diver 90'|3 m [10'] shark|-33,87|151,21|D
1962.12.09|09-Dec-1962|AUSTRALIA|South Australia|Carrickalinga Head|Spearfishing|M|16|FATAL, right leg bitten thigh to calf  |4.3 m [14'] white shark (or bronze whaler)|-30|136,21|D
1962.12.30|30-Dec-1962|SOUTH AFRICA|KZN|Shark tank at Oceanographic Research Institute|Scuba diving|M||Captive shark bit air hose & minor lacerations on diver's cheek PROVOKED INCIDENT|1 m dusky shark|||P
1963.01.03|03-Jan-1963|AUSTRALIA|Western Australia|Off Franklin Island between Streaky Bay & Ceduna|Game fishing|||No injury to occupants; hooked shark slammed into side of boat PROVOKED INCIDENT|16', 2,312-lb white shark|-27,67|121,63|P
1963.01.06|06-Jan-1963|SOUTH AFRICA|KZN|Selection Reef, Umdhloti|Spearfishing|M|24|Lacerations to right  arm|2 m [6'9"] Zambesi shark|||D
1963.01.11|11-Jan-1963|SOUTH AFRICA|KZN|Peace Cottage, Umdhloti|Free diving, hunting crayfish|M|27|Lacerations & punctures on left  forearm|1 m shark|||D
1963.01.12|12-Jan-1963|SOUTH AFRICA|Eastern Cape Province|Humewood|Fishing|M||Foot bitten by shark hooked & taken on boat  PROVOKED INCIDENT|<1.5 m shark|-33,98|25,64|P
1963.01.14|14-Jan-1963|NEW ZEALAND|North Island|Petone Beach, Wellington|Fishing||14|Minor lacerations to hand and arm after he seized the shark's tail PROVOKED INCIDENT|1.8 m [6'] grey nurse shark|-41,22|174,87|P
1963.01.22|22-Jan-1963|SOUTH AFRICA|Western Cape Province|False Bay|Fishing |||No injury to occupant, shark leapt inside boat|193-lb shark|-34,1|18,47|B
1963.01.26|26-Jan-1963|AUSTRALIA|New South Wales|Evans Head|Swimming|M|25|9' shark in area when he disappeared, body not recovered||-29,11|153,43|Q
1963.01.28|28-Jan-1963|AUSTRALIA|New South Wales|Sugarloaf Bay, Middle Harbour, Sydney|Wading|F|32|FATAL, right femoral artery severed, thigh, calf, buttock & left hand bitten  |Tooth fragments of “whaler” shark were recovered, a bull shark, according to Edwards|-33,79|151,23|D
1963.01.30|30-Jan-1963|FIJI|||Freediving|M|41|Hand & arm severely lacerated||-17,71|178,07|D
1963.02.04|04-Feb-1963|USA|Gulf of Mexico|Off Key West|S.S. Marine Sulphur Queen, laden with molten sulphur was bound from Beaumont, Texas for Norfolk, VA, when she disappeared with 39 on board|M||Shark involvement unconfirmed. Two shark-bitten lifejackets were recovered leading to speculation that sharks took at least 2 of the 39 missing crewmen||||Q
1963.02.06|06-Feb-1963|MAURITIUS|Rodrigues|||M|24|Laceration to right forearm||-19,7|63,43|D
1963.02.08|08-Feb-1963|FIJI|Lomaiviti  Island Group|Taibaisa Passage, Gau Island|Spearfishing|M|28|Left arm bitten|2.1 m [7'] white shark|||D
1963.02.24|24-Feb-1963|AUSTRALIA|New South Wales|Wombarra Beach near Austinmeer|Spearfishing|M|18|Left leg lacerated|3 m [10'] bronze whaler|-34,31|150,94|D
1963.02.27|27-Feb-1963|PAPUA NEW GUINEA|New Ireland Province|Namatanai|Swimming|M||Right shoulder bitten||-3,67|152,41|D
1963.03.30|30-Mar-1963|SOLOMON ISLANDS|Bougainville (North Solomons)||The 500-ton coastal trader Polurrian foundered |M||FATAL||-6,05|155,19|
1963.04.08|08-Apr-1963|USA|Hawaii|Hapuna Beach, Hawai'i|Washed into sea while picking opihi|M||May have drowned prior to shark involvement, partial remains recovered||19,99|-155,83|Q
1963.04.12|12-Apr-1963|USA|Hawaii|Awili, South Kona, Hawai'i|Surfing |M|15|Left foot & leg bitten|3.7 to 4.5 m [12' to 15'] shark seen in vicinity|19,34|-155,81|D
1963.04.13|13-Apr-1963|AUSTRALIA|Western Australia|Yallingup|Surfing on "chest board" (boogie board?)|M|25|Arm bitten|1.8 m to 2.4 m  [6' to 8'] shark|-33,65|115,03|D
1963.04.17|17-Apr-1963|SOUTH AFRICA|KZN|Amanzimtoti|Swimming|M|15|Buttock bitten||-30,05|30,88|D
1963.04.20|20-Apr-1963|USA|St. Thomas, US Virgin Islands|Magens Bay|Swimming|M|25|FATAL, hand severed, shoulder, hip, foot, thigh bitten & femoral artery severed  |Hand found in gut of 2.9 m to 3.3 m [9'7" to 10'11"] Galapagos shark, C. galapagensis|||D
1963.04.22|22-Apr-1963|AUSTRALIA|New South Wales|Clarence Head|Fishing|M||Foot lacerated by netted shark PROVOKED INCIDENT|Grey nurse shark|-29,58|153,28|P
1963.05.14|14-May-1963|PHILIPPINES|Luzon Island|100 miles southeast of Manila|Boat, with 42 passengers onboard, capsized in rough seas|||Of the 42 people on board, 5 died of exposure, others drowned or were taken by sharks, and survivors were rescued after spending 3 days in the water.||14,58|120,97|
1963.05.18|18-May-1963|USA|California|San Mateo|Swimming|M||3 lacerations below right knee|Shark involvement unconfirmed|37,56|-122,33|Q
1963.06.01|01-Jun-1963|PAPUA NEW GUINEA|Central Province|Near Fisherman's Island|Fishing|M|30|Hooked shark bit his nose, arm and leg PROVOKED INCIDENT|1.8 m [6'] shark|||P
1963.07.07|07-Jul-1963|ITALY|Adriatic Sea|Riccione|Spearfishing|M|21|Foot bitten|4.5 m white shark|44|12,66|D
1963.07.11|11-Jul-1963|USA|Mississippi|Horn Island|Fishing, on charter boat Silver Dollar|M|24|Cuts on right hand, PROVOKED INCIDENT|1.2 m [4'] shark|30,23|-88,65|P
1963.07.15|15-Jul-1963|USA|Florida|New Smyrna Beach, Volusia County|Bathing|M|14|Left forearm bitten, surgically amputated?||29,03|-80,93|D
1963.07.28|28-Jul-1963|FEDERATED STATES OF MICRONESIA|Eastern Caroline Islands|Koop Reef, Truk (Chuuk)|Spearfishing|M|26|Upper left arm bitten|Tiger shark|6,5|154|D
1963.09.10|10-Sep-1963|USA|Florida|Snapper Point Jetty, Miami, Dade County|Spearfishing, pulled shark’s tail|M|16|Minor injury to left forearm  PROVOKED INCIDENT|1.2 m [4'] nurse shark|25,79|-80,23|P
1963.09.13|13-Sep-1963|AUSTRALIA|New South Wales|Wanda Beach|Surfing|M|18|A "dead" shark grabbed by the tail bit his right torso PROVOKED INCIDENT|1.5 m [5'] shark|-32,71|152,07|P
1963.09.22|22-Sep-1963|SOLOMON ISLANDS|Ysabel Island|Susukana Plantation|Spearing fish|M|30|FATAL, right thigh, calf & foot bitten |5.5 m [18'] shark|||D
1963.09.26|26-Sep-1963|USA|Florida coast (Gulf of Mexico)|100 miles offshore|Commercial fishing vessel, Ev-nn, struck object & sank. Ken Crosby and  Jame & Ann Dumas adrift on makeshift raft.||25|Sharks tried to overturn raft and took Mrs. Dumas' body; scavenging by shark/s|numerous dusky sharks & a 3 m to 4.6 m [10' to 15'] to  tiger shark|||Q
1963.09.29|29-Sep-1963|CHILE||El Panul, 12km south of Coquimbo|Spearfishing / free diving|M||FATAL|4 m [13'] white shark|-29,97|-71,31|D
1963.10.15|15-Oct-1963|NORTH PACIFIC OCEAN|||Fishing for sharks|M|20|Right hand lacerated, PROVOKED INCIDENT||32,69|-162,07|P
1963.10.16|16-Oct-1963|USA|Florida|Biltmore Beach, near Panama City|Surf fishing, wading |M|28|Right thigh &  foot bruised, right calf  lacerated|500-lb shark|30,15|-85,76|D
1963.11.04|04-Nov-1963|PALAU|Western Caroline Islands|Koror|Fishing|M|35|Left calf lacerated|Dooley believed his Injury was caused by stingray (Dasyatidae family)|7,34|134,48|D
1963.11.12|12-Nov-1963|USA|Florida|8 miles south of Elliot Key< Miami-Dade County|Testing anti-shark cage|M||No injury PROVOKED INCIDENT|1.9 m [6.5'] silky shark|25,79|-80,23|P
1963.11.14|14-Nov-1963|AUSTRALIA|Queensland|Mermaid Beach|Catching sharks under government contract|M||No injury to occupant, netted shark rammed & bit boat PROVOKED INCIDENT|15'2" white shark|-28,05|153,44|P
1963.11.25|25-Nov-1963|FIJI|Vita Levu|Rewa River|Spearing fish|M|25|Ankle & foot bitten||||D
1963.11.28|28-Nov-1963|FIJI| Lau Province|Dravuwalu, Totoya Island|Fishing|F|21|Elbow bitten|>1.2 m [4'] tiger shark|-18,97|-179,82|D
1963.11.29|29-Nov-1963|PAPUA NEW GUINEA|Gulf Province|Kukipi, 150 miles west of Port Moresby in the Lakekamu River area|Fishing / standing in waist deep water|F|18|Left arm lacerated|Tiger shark|||D
1963.11.30|30-Nov-1963 |NEW ZEALAND|South Island|Charteris Bay, Lyttleton Harbour|Treading water while alongside capsized yacht|M|20|Hand & lower leg severely injured|Possibly a broadnose 7-gill shark|-43,65|172,71|D
1963.12.04.R|04-Dec-1963|NEW BRITAIN|South Coast, East New Britain|Pomio|Spearfishing|M|22|FATAL, leg severely bitten|Tiger shark|41,66|-72,78|D
1963.12.08|08-Dec-1963|AUSTRALIA|South Australia|55 miles south of Adelaide|Spearfishing|M|23|Torso & hand lacerated|White shark|-34,86|138,52|D
1963.12.20.a|20-Dec-1963|SOUTH AFRICA|KZN|Umvoti|Splashing in surf|M|15|FATAL, arm severed, leg bitten|300- to 400-lb Zambesi shark|-29,15|30,75|D
1963.12.20.b|20-Dec-1963|SOUTH AFRICA|Western Cape Province|Hartenbos|Spearfishing|M||Foot lacerated|1.7 m [5.5'] white shark|-34,13|22,11|D
1963.12.21|21-Dec-1963|AUSTRALIA|New South Wales|Woolgoolga, Coffs Harbour|Fishing|M||7 puncture wounds in right forearm from hooked shark PROVOKED INCIDENT|3' wobbegong|-30,29|153,12|P
1963.12.22.a|22-Dec-1963|SOUTH AFRICA|KZN|Next to West Street groyne, Durban|Helping friend land hooked shark|M|13|Foot lacerated  PROVOKED INCIDENT|1 m dusky shark|-29,86|31,03|P
1963.12.22.b|22-Dec-1963|ATLANTIC OCEAN|Between Southampton & Canary Islands||Greek steamship Lakonia caught fire, 98 of her 646 passengers, and 30 of her crew of 376 perished|F||One woman reported to have suffered fish bites, but cause of her death was exposure & drowning"|Shark involvement unconfirmed|||Q
1963.12.25|25-Dec-1963|SOUTH AFRICA|Eastern Cape Province|Gonubie River Mouth|Swimming|M|18|FATAL, shoulders, arms, abdomen & foot bitten  ||||D
1963.12.26.a|26-Dec-1963|AUSTRALIA|Queensland|Figtree Ledge, Hervey Bay|Sitting on gunwale of boat|M||No injury, shark's tail struck his armpit|4.3 m [14'], 1000-lb shark|-25,29|152,83|D
1963.12.26.b|26-Dec-1963|SOUTH AFRICA|KZN|Umhlanga Rocks|Swimming |M|24|Lower leg bitten & foot severed, leg surgically amputated below knee|1.8 m [6']  shark|-29,74|31,08|D
1963.12.29|29-Dec-1963|SOUTH AFRICA|KZN|Shaka’s Rock|Standing|F|20|Right hand & foot severed, thigh & buttock lacerated|1.8 m [6'] Zambesi shark|-29,52|31,23|D
1964.01.01.a|01-Jan-1964|SOUTH AFRICA|Western Cape Province|Mossel Bay|Diving for sinkers|M||Lacerations and puncture wounds in right arm |2.1 m to 2.4 m  [7' to 8'] shark|-34,18|22,13|D
1964.01.01.b|01-Jan-1964|AUSTRALIA|Western Australia|Metro coast||||||-27,67|121,63|D
1964.01.04|04-Jan-1964|FIJI|Lomaloma, Lau|Tuvuca Isalnd||F|20|Survived||||D
1964.01.11|11-Jan-1964|USA|California|Southeast Farallon Island|Spearfishing / Scuba diving (at surface)|M|21|Leg & thigh bitten|White shark (tooth fragment recovered)|37,7|-123|D
1964.01.18|18-Jan-1964|AUSTRALIA|Western Australia|Hamelin Bay|Freediving|M||Arm lacerated|Wobbegong|-34,23|115,06|D
1964.01.21|21-Jan-1964|SOUTH AFRICA|Western Cape Province|20 m from shore at Strand|Shark watching|||No injury to occupants, shark holed  boat|3.6 m [11'9"] white shark|-34,1|18,82|B
1964.01.22|22-Jan-1964|SOUTH AFRICA|Eastern Cape Province|Nahoon|Standing|M|17|Heel bitten||-32,99|27,94|D
1964.01.23|23-Jan-1964|SOUTH AFRICA|Eastern Cape Province|Nahoon|Body surfing|M|39|Heel & ankle bitten||-32,99|27,94|D
1964.01.27|27-Jan-1964|FIJI||70 miles from Suva|Spearfishing|||FATAL||-18,14|178,42|D
1964.02.01|01-Feb-1964|NEW ZEALAND||Ngatuka Bay, near Picton|Rowing|||No injury to occupants , shark nudged oars|1.8 m [6'] shark|-41,29|174|B
1964.02.02|02-Feb-1964|AUSTRALIA|Queensland|Brisbane|Swimming|M|23|Body not recovered  / May have drowned prior to shark involvement||-27,47|153,02|Q
1964.02.05.a|05-Feb-1964|NEW ZEALAND|South Island|St. Clair Beach, Dunedin|Swimming|M|19|FATAL, both legs bitten & right leg severed at knee |3 m to 3.7 m [10' to 12'] white shark|-45,91|170,47|D
1964.02.05.b|05-Feb-1964|NEW ZEALAND|North Island|Hokio Beach, near Levin|Lying in 2 feet of water|M||Right leg & shoulder lacerated|"sand shark"|-40,62|175,23|D
1964.02.08|08-Feb-1954|SOUTH AFRICA|Western Cape Province|Muizenberg|Body boarding|M|25|Right ankle lacerated|1.5 m [5'] white shark|-34,09|18,48|D
1964.02.10|10-Feb-1964|NEW ZEALAND|North Island|West of Pukerua Bay, Wellington|Spearfishing|M|26|No injury to diver, shark bit speargun|3 m [10'] white shark|-41,04|174,89|D
1964.02.11|11-Feb-1964|NEW ZEALAND|North Island|Palliser Bay, Whatarangi (east of Wellington)|preparing to go skin diving|M||Hand lacerated||-41,29|174,77|D
1964.02.14.a|14-Feb-1964|FIJI|Vanua Levu|Nailou Village, Tunuloa Natewa Bay|Spearfishing|M|17|FATAL, thigh and abdomen bitten ||-16,63|179,02|D
1964.02.14.b|14-Feb-1964|NEW CALEDONIA|||Diving for trochus shell|M|15|FATAL, foot & part of other leg severed  ||-20,9|165,62|D
1964.03.05|05-Mar-1964|USA|Florida|Fort Lauderdale, Broward County|Skin diving |M|38|Minor injury, abdomen abraded when he collided with the shark|1.7 m [5.5'] shark|26,12|-80,14|D
1964.03.27|27-Mar-1964|PAPUA NEW GUINEA|Central Province|30 miles from Port Moresby|Canoe capsized with 10 occupants, 8 survived,  Hamilton swam off to seek help|M|32|Presumed FATAL||||
1964.03.28|28-Mar-1964|AUSTRALIA|South Australia|Surfers Paradise Beach near Victor Harbour|Surfing|M|19|Left thigh lacerated|1.8 m [6'] shark|-30|136,21|D
1964.04.07|07-Apr-1964|PAPUA NEW GUINEA|Madang Province|Inshore side of reef near Madang|Fishing|M||FATAL||-5,23|145,79|D
1964.05.08|08-May-1964|FIJI|Vita Levu|Naviti|Spearfishing|M|35|FATAL, buttocks, lower abdomen & genitalia removed  |Tiger shark|||D
1964.05.30|30-May-1964|PANAMA|Caribbean Coast||Standing|M|47|No injury|Lemon shark |8,54|-80,78|D
1964.06.02|02-Jun-1964|SOUTH AFRICA|KZN|Port Edward|Swimming|M|40|Skeletonized, except for head & feet. Possibly a drowning / scavenging||-31,05|30,22|Q
1964.06.17|17-Jun-1964|PAPUA NEW GUINEA|New Britain|Near Rabaul|Fishing|M||No injury to occupant, shark lifted canoe's outrigger|2.4 m [8'] shark|-5,75|150,77|B
1964.06.23|23-Jun-1964|FIJI|Lau Group|Tovu, Totoya Island|Spearfishing|M|23|Buttocks bitten||-18,97|-179,82|D
1964.06.24|24-Jun-1964|USA|California|Long Beach|Fishing|||No injury to occupants, shark crashed through windshield of boat|2.1 m [7'] shark|33,8|-118,16|B
1964.06.29.a|29-Jun-1964|BERMUDA||2 miles south of Castle Island Harbour entrance to Hamilton|Conducting a promotional film project for the Gemini space program (a practice astronaut recovery)|||7 rescued, 7 bodies recovered, 10 missing. Many sharks in crash area.||32,29|-64,78|Q
1964.06.29.b|29-Jun-1964|USA|New York|Long Island|Attempting to swim across the Atlantic Ocean|F|29|Disappeared, probable drowning but sharks in area led to speculation that she was taken by a shark||40,71|-74,01|Q
1964.07.08.a|08-Jul-1964|USA|Florida|Palm Beach|Tagging sharks|M||No injury to occupant, hooked shark rammed & bit boat PROVOKED INCIDENT|white shark|26,71|-80,04|P
1964.07.08.b|08-Jul-1964|SOUTH AFRICA|KZN|Island Rock|Spearfishing |M|52|Remains recovered, probable drowning and scavenging|Shark involvement prior to death was unconfirmed|-27,27|32,77|Q
1964.07.14|14-Jul-1964|USA|3 days out of Old Saybrook, Connecticut, 37.04N, 67/57W|Southern fringe of Gulf Stream|Yacht Gooney Bird disappeared, 4 survivors on raft|||No injury, no attack; sharks ate their food tied to a line over the side of the raft||||Q
1964.07.16|16-Jul-1964|SOUTH AFRICA|KZN|Island Rock|Searching for remains of  Dr. Marais|M|30|No injury, shark charged & impaled itself on spear|Zambesi shark|-27,27|32,77|D
1964.07.27|27-Jul-1964|USA|Puerto Rico|||M|22|Arm lacerated by speared shark PROVOKED INCIDENT|Nurse shark|26,64|-98,35|P
1964.07.30|30-Jul-1964|USA|Florida|Lerner Marine Lab, Sarasota|Attempting to anesthetize shark|M||Chest bitten|0.5 m lemon shark|27,34|-82,53|D
1964.08.03|03-Aug-1964|JAPAN|Okayama Prefecture|Saidaiji|Swimming|M|12|Leg bitten, surgically amputated||||D
1964.08.08|08-Aug-1964|USA|Florida|2 miles off Jupiter|Spearfishing using scuba|M|28|No injury, shark hit scuba tank|Hammerhead shark|26,87|-80,07|D
1964.08.20|20-Aug-1964|USA|Florida|Hollywood Beach|Swimming|M|14|Bruised & abraded ankle||30,25|-85,96|D
1964.08.21|21-Aug-1964|USA|Florida|Panama City|Swimming|M||No injury,  bumped repeatedly|3' shark|30,16|-85,66|D
1964.08.22|22-Aug-1964|USA|Florida|5 miles south of Palm Beach|Spearfishing / free diving|M|18|No injury,  shark only made a threat display|3 m to 3.7 m [10' to 12']  great hammerhead shark|27,84|-80,49|Q
1964.08.23|23-Aug-1964|MEXICO||Acapulco|Floating on his back in an inner tube|M|19|Right thigh bitten|1.8 to 2.4 m [6' to 8'] shark|16,86|-99,88|D
1964.09.07|07-Sep-1964|TAIWAN|Northern Taiwan|Tamsui Beach|Swimming|M|20|Right thigh &  elbow bitten|1.8 m [6'] shark|||D
1964.09.20|20-Sep-1964|TAIWAN|Northern Taiwan|Tamsui Beach, Taipai|Swimming|M|32|FATAL||||D
1964.10.04|04-Oct-1964|AUSTRALIA|Western Australia|Avalon Beach, near Mandurah, 50 miles south of Perth|Surfing, but swimming to his board|M|19|Abrasions & 11 teethmarks on right lower leg|1.8 m [6'] grey nurse shark|-31,95|115,86|D
1964.10.26|26-Oct-1964|USA|Florida|Near US Air Force Base at Elgin|Boat Miss Becky  sank 12 miles from shore|||No injury to occupants, drove sharks away with paddles||29,22|-81,01|Q
1964.10.31|31-Oct-1964|SOUTH AFRICA|KZN|Umkomaas|Surf fishing|M||Right leg bitten  while attempting to gaff hooked shark PROVOKED INCIDENT||-30,2|30,78|P
1964.11.05|05-Nov-1964|USA|Puerto Rico||Longline fishing|||No injury to occupant, shark bit propeller of outboard motor|mako shark|26,64|-98,35|B
1964.11.13|13-Nov-1964|AUSTRALIA|New South Wales|North Solitary Island, 8 miles from Wolli|Filming underwater, carrying powerhead|M|25|Shark made threat display, then diver hit it with powerhead PROVOKED INCIDENT|2.7 m [9'1"], 750-lb white shark|-31,25|146,92|P
1964.11.18|18-Nov-1964|AUSTRALIA|Queensland|Fingal Beach, near Tweed Heads|Swimming out to rescue swimmers in difficulty|M|29|FATAL||-20,92|142,7|D
1964.11.29|29-Nov-1964|AUSTRALIA|Victoria |Lady Julia Percy Island|Free diving with seals|M|25|Left leg severed|2.4 m [8'] white shark|-38,42|142|D
1964.12.06|06-Dec-1964|KENYA|Coast Province|Kilindini Harbor, Mombasa|Fishing with hand line tied to wrist & was pulled into the water|M|10|FATAL||-4,06|39,65|D
1964.12.09|09-Dec-1964|PAPUA NEW GUINEA|Bougainville (North Solomons)|Off Sing Village, Buka Island|Canoe swamped, swimming back to canoe|M|28|Survived|2.1 m [7'] shark|-6,05|155,19|D
1964.12.10|10-Dec-1964|AUSTRALIA|New South Wales|Port Jervis|Fishing|||No injury to occupants, shark rammed boat, bit planks & sheared off copper rivet at stern of boat|4.6 m [15'] shark|-35,15|150,7|B
1964.12.10|10-Dec-1964|PAPUA NEW GUINEA|Bougainville (North Solomons)|Buka Island||M||Thigh severely lacerated||-5,24|154,65|D
1964.12.25|25-Dec-1964|SOUTH AFRICA|Eastern Cape Province|Port Alfred|Swimming|M|19|Hand, ankle & calf lacerated|Raggedtooth shark |-33,6|26,88|D
1965.01.09|09-Jan-1965|NEW GUINEA||Off Gaire Village|Free diving|M|30|FATAL|4.9 m [16'] whaler|||D
1965.01.10|10-Jan-1965|AUSTRALIA|Victoria|East of Station Pier, Port Melbourne|Swimming|M||Thigh gashed|1.5 m [5'] shark|-37,84|144,93|D
1965.01.16|16-Jan-1965|SOUTH AFRICA|KZN|Country Club Beach, Durban|Body surfing|M|20|Right thigh punctured||-29,83|31,03|D
1965.01.23|23-Jan-1965|SOUTH AFRICA|KZN|Country Club Beach, Durban|Paddling rescue ski|M|22|No injury, ski bitten|3.7 m [12'] white shark|-29,83|31,03|D
1965.01.25|25-Jan-1965|USA|California|Newport Beach|Motor boat Rebel Belle lost|M|21|Puncture marks on chest may have been post mortem, 4 other bodies in area were undamaged||33,62|-117,93|Q
1965.02.04|04-Feb-1965|USA|Massachusetts|Granite Pier, Rockport|Scuba diving|M|18|Punctures on left thigh|1.2 m [4'] shark|42,66|-70,62|D
1965.02.14|14-Feb-1965|SOUTH AFRICA|KZN|Amatikulu|Treading water|M|25|Abdomen, buttock, thigh, arm & hand bitten|1.8 m [6'], 136-kg [300-lb] shark |-29,05|31,53|D
1965.03.14|14-Mar-1965|USA|Florida|Pompano Beach, Palm Beach County|Free diving|M|16|Survived|Mako shark|26,24|-80,12|D
1965.03.23|23-Mar-1965|USA|Puerto Rico|60 miles offshore north of San Juan|Aircraft exploded|M||All 16 onboard perished, recovery efforts hampered by sharks||||Q
1965.04.04.a|04-Apr-1965|USA|Florida|Juno Beach, Palm Beach County|Paddling on surfboard|M|17|Left hand punctured & lacerated|Blacktip or spinner shark|26,88|-80,05|D
1965.04.04.b|04-Apr-1965|PALAU|Western Caroline Islands|Koror|Walking on reef|M|8|Right leg bitten|Tiger shark, tooth fragment recovered|7,34|134,48|D
1965.04.10|10-Apr-1965|USA|Florida|American Shoals off Key West|Spearfishing|M|28|Left hand severely lacerated|10' to 12' white shark|24,56|-81,78|D
1965.04.25|25-Apr-1965|USA|California|Pacifica, San Mateo County|Surfing|M|19|Drowned & his body was not recovered|Sharks seen in area later that day but no shark involvement in surfer's death|37,61|-122,49|Q
1965.04.29|29-Apr-1965|USA|Florida|Hobe Sound||M|49|Thighs abraded, puncture wounds in dorsal surface of left hand|Bull shark|27,06|-80,14|D
1965.05.28|28-May-1965|MEXICO|Veracruz|Playa Mocambo|Swimming|M||FATAL, left arm & right leg severed ||19,22|-96,18|D
1965.05.29|29-May-1965|MEXICO|Veracruz|Playa Mocambo|Swimming|M||FATAL, left leg & right arm severed ||19,22|-96,18|D
1965.06.09|09-Jun-1965|MEXICO|Veracruz|Mocambo|Swimming|M|38|Right forearm severed, right leg bitten and surgically amputated||19,13|-96,11|D
1965.06.18|18-Jun-1965|USA|Florida|150 miles southeast of Cape Kennedy|Diving, retrieving film package from Titan 3C rocket|M||No injury, chased by shark|4.6 m [15'] oceanic whitetip sharks|28,6|-81,85|Q
1965.06.19|19-Jun-1965|USA|Florida|In front of Key Biscayne Beach Club, Key Biscayne|Wading|M|6|Parallel lacerations on right calf |Thought to be a barracuda bite|25,69|-80,16|Q
1965.07.26|26-Jul-1965|MEXICO|Veracruz|Mocambo|Bathing|M|25|FATAL, both legs severed ||19,13|-96,11|D
1965.08.26|26-Aug-1965|USA|New Jersey|Steel Pier, Atlantic City|Swimming|M|15|Right thigh lacerated||39,36|-74,42|D
1965.08.30|30-Aug-1965|PHILIPPINES||Grounded off Scarborough Shoals, 150 miles northwest of Manila in the South China Sea|Arsinoe, a French tanker|M||One man was lost, but he may have drowned|Shark involvement not confirmed|||Q
1965.09.08|08-Sep-1965|MEXICO|Veracruz|Playa Villa del Mar||M|23|Leg & arm bitten|300-kg [662-lb] shark|19,21|-96,18|D
1965.09.12|12-Sep-1965|PAPUA NEW GUINEA|East Sepik|Moem Village near Wewak|Fishing (rod & line)|M||Leg & hand bitten by shark that had been speared by another fisherman PROVOKED INCIDENT|0.9 m [3'] shark|-3,58|143,65|P
1965.09.21|21-Sep-1965|PAPUA NEW GUINEA||Sek Harbor|Spearing fish|M||Minor injury, speared shark lacerated his kneecap & leg PROVOKED INCIDENT|"small shark"|-5,08|145,82|P
1965.10.10|10-Oct-1965|NEW BRITAIN|West coast|Outside the reef off Moputu Village, near Talasea|Spearfishing, shot a turtle|M|15|FATAL|2 sharks involved|41,66|-72,78|D
1965.10.16.a|16-Oct-1965|BAHAMAS|New Providence Island|Nassau|Playing in the water|F||FATAL|1.8 m [6'], 180-lb shark|25,06|-77,35|D
1965.10.16.b|16-Oct-1965|BAHAMAS|New Providence Island|Nassau|Sunbathing on beach when he saw child being attacked by the shark|M|32|Right arm & right leg bitten|1.8 m [6'], 180-lb shark|25,06|-77,35|D
1965.10.21|21-Oct-1965|||Florida Strait|The boat Caribou II sank|M|39|Survived||30,36|-90,06|D
1965.11.03.a|03-Nov-1965|AUSTRALIA|Queensland|Oak Beach|Surfing|M|24|Puncture wounds to right thigh|2.4 m [8'] grey nurse shark|-16,6|145,52|D
1965.11.03.b|03-Nov-1965|PANAMA|Caribbean Sea|Golfo de los Mosquitos|Argentine Air Force C-54|||2 life preservers had been bitten by sharks|Shark involvement not confirmed|8,54|-80,78|Q
1965.11.21.a|21-Nov-1965|PACIFIC OCEAN |250 miles southwest of O'ahu, Hawaii|Japanese fishing boat Taihei Maru No.10|Hauling dead shark aboard, when another shark leapt out of the water & bit him|M|44|Left forearm bitten, surgically amputated||||D
